f10v,f2v,0.5397727272727273
f10v,f15v,0.5406976744186046
f5v,f2v,0.5454545454545454
f10v,f5v,0.5481927710843374
f11v,f10v,0.5481927710843374
f15r,f10v,0.5568181818181818
f11r,f10v,0.5588235294117647
f11r,f25r,0.5588235294117647
f15r,f11r,0.5625
f11v,f5v,0.5644171779141104
f10v,f25r,0.5654761904761905
f25v,f25r,0.5654761904761905
f13v,f5v,0.5657142857142857
f15r,f25v,0.5681818181818182
f5v,f15v,0.5697674418604651
f25r,f5v,0.5714285714285714
f2v,f15v,0.5738636363636364
f25v,f5v,0.5748502994011976
f15v,f28v,0.5754189944134078
f11r,f13v,0.5771428571428572
f25r,f13v,0.5771428571428572
f11v,f15r,0.5795454545454546
f15r,f21v,0.5795454545454546
f15r,f5v,0.5795454545454546
f38v,f5v,0.5798816568047337
f25v,f10v,0.5808383233532934
f15r,f4r,0.5815217391304348
f4r,f10v,0.5815217391304348
f11r,f5v,0.5823529411764706
f11v,f11r,0.5823529411764706
f11r,f21v,0.5828571428571429
f25v,f21v,0.5828571428571429
f15r,f25r,0.5852272727272727
f11v,f38v,0.5857988165680473
f10v,f30v,0.5858585858585859
f36r,f4r,0.5869565217391305
f4r,f11r,0.5869565217391305
f25v,f15v,0.5872093023255814
f10v,f21v,0.5885714285714285
f11v,f13v,0.5885714285714285
f10v,f19r,0.5888324873096447
f11r,f49v,0.5888888888888889
f21v,f2v,0.5909090909090909
f38v,f15r,0.5909090909090909
f38v,f10v,0.591715976331361
f10v,f28v,0.5921787709497207
f11r,f28v,0.5921787709497207
f25v,f28v,0.5921787709497207
f10v,f29r,0.592391304347826
f11v,f29r,0.592391304347826
f29r,f28v,0.592391304347826
f4r,f25v,0.592391304347826
f4r,f28v,0.592391304347826
f11r,f15v,0.5930232558139535
f11v,f15v,0.5930232558139535
f25r,f15v,0.5930232558139535
f11v,f19r,0.5939086294416244
f11r,f25v,0.5941176470588235
f38v,f49v,0.5944444444444444
f49v,f13v,0.5944444444444444
f49v,f2v,0.5944444444444444
f10v,f38r,0.5963855421686747
f11r,f2v,0.5965909090909091
f15r,f13v,0.5965909090909091
f15r,f2v,0.5965909090909091
f25r,f95v2,0.5976331360946746
f25r,f28v,0.5977653631284916
f2v,f28v,0.5977653631284916
f5v,f28v,0.5977653631284916
f29r,f2v,0.5978260869565217
f4r,f15v,0.5978260869565217
f36r,f11r,0.5988700564971752
f36r,f5v,0.5988700564971752
f11r,f19r,0.5989847715736041
f15r,f19r,0.5989847715736041
f19r,f2v,0.5989847715736041
f21v,f25r,0.6
f5v,f19v,0.6
f2v,f30v,0.601010101010101
f5v,f30v,0.601010101010101
f10v,f65v,0.6011560693641619
f65v,f95v2,0.6011560693641619
f5v,f38r,0.6012269938650306
f11v,f2v,0.6022727272727273
f15r,f15v,0.6022727272727273
f25v,f2v,0.6022727272727273
f10v,f90r2,0.6024096385542169
f15r,f29r,0.6032608695652174
f11v,f28v,0.6033519553072626
f15r,f28v,0.6033519553072626
f15v,f38r,0.6046511627906976
f38v,f15v,0.6046511627906976
f2v,f7r,0.6047619047619047
f10v,f49v,0.6055555555555555
f21v,f49v,0.6055555555555555
f5r,f2v,0.6055555555555555
f10v,f13v,0.6057142857142858
f15r,f30v,0.6060606060606061
f15v,f30v,0.6060606060606061
f90r2,f38r,0.6068965517241379
f90r2,f5v,0.6073619631901841
f15r,f95v2,0.6079545454545454
f25r,f2v,0.6079545454545454
f38v,f2v,0.6079545454545454
f4r,f25r,0.6086956521739131
f4r,f29r,0.6086956521739131
f4r,f2v,0.6086956521739131
f10v,f95v2,0.6094674556213018
f11v,f95v2,0.6094674556213018
f38v,f25v,0.6094674556213018
f38v,f90r2,0.6094674556213018
f95v2,f5v,0.6094674556213018
f28r,f13v,0.61
f11v,f25v,0.6107784431137725
f32v,f2v,0.6111111111111112
f32v,f5v,0.6111111111111112
f5r,f15v,0.6111111111111112
f21v,f5v,0.6114285714285714
f25v,f13v,0.6114285714285714
f95v2,f13v,0.6114285714285714
f11r,f95v2,0.611764705882353
f11r,f53r,0.6137566137566137
f5v,f53r,0.6137566137566137
f25v,f29r,0.6141304347826086
f29r,f15v,0.6141304347826086
f4r,f5v,0.6141304347826086
f15r,f28r,0.615
f38v,f38r,0.6153846153846154
f36r,f13v,0.615819209039548
f4r,f30v,0.6161616161616161
f95v2,f15v,0.6162790697674418
f11v,f49v,0.6166666666666667
f13v,f5r,0.6166666666666667
f15r,f5r,0.6166666666666667
f25r,f5r,0.6166666666666667
f25v,f49v,0.6166666666666667
f49v,f5v,0.6166666666666667
f5r,f28v,0.6166666666666667
f5r,f38r,0.6166666666666667
f5r,f5v,0.6166666666666667
f95v2,f5r,0.6166666666666667
f11v,f21v,0.6171428571428571
f13v,f15v,0.6171428571428571
f5v,f47r,0.6172248803827751
f25v,f9v,0.6176470588235294
f18v,f5v,0.6178010471204188
f11r,f65v,0.6184971098265896
f11v,f65v,0.6184971098265896
f25v,f65v,0.6184971098265896
f65v,f25r,0.6184971098265896
f11r,f16v,0.6186046511627907
f11v,f25r,0.6190476190476191
f13v,f53r,0.6190476190476191
f21v,f7r,0.6190476190476191
f25r,f38r,0.6190476190476191
f49v,f7r,0.6190476190476191
f95v2,f33r,0.6190476190476191
f19r,f15v,0.6192893401015228
f19r,f28v,0.6192893401015228
f25r,f19r,0.6192893401015228
f25v,f19r,0.6192893401015228
f29r,f19r,0.6192893401015228
f15r,f38r,0.6193181818181818
f19r,f19v,0.6195121951219512
f25v,f19v,0.6195121951219512
f11v,f4r,0.6195652173913043
f29r,f5v,0.6195652173913043
f49v,f29r,0.6195652173913043
f4r,f49v,0.6195652173913043
f11v,f38r,0.6196319018404908
f11v,f30v,0.6212121212121212
f36r,f14v,0.6212121212121212
f25v,f95v2,0.621301775147929
f11v,f36r,0.6214689265536724
f36r,f10v,0.6214689265536724
f36r,f15v,0.6214689265536724
f25r,f47r,0.6220095693779905
f10v,f5r,0.6222222222222222
f21v,f5r,0.6222222222222222
f25v,f5r,0.6222222222222222
f49v,f25r,0.6222222222222222
f49v,f5r,0.6222222222222222
f21v,f13v,0.6228571428571429
f21v,f38r,0.6228571428571429
f38v,f13v,0.6228571428571429
f38v,f21v,0.6228571428571429
f38v,f11r,0.6235294117647059
f13v,f19r,0.6243654822335025
f10v,f19v,0.624390243902439
f11v,f19v,0.624390243902439
f2v,f19v,0.624390243902439
f11r,f22v,0.625
f11r,f29r,0.625
f13v,f2v,0.625
f15r,f90r2,0.625
f28r,f25r,0.625
f28r,f30v,0.625
f4r,f28r,0.625
f65v,f29r,0.625
f38v,f28v,0.6256983240223464
f32v,f11r,0.6262626262626263
f32v,f21v,0.6262626262626263
f32v,f25r,0.6262626262626263
f32v,f25v,0.6262626262626263
f5v,f45v,0.6267281105990783
f15r,f47r,0.6267942583732058
f36r,f25r,0.6271186440677966
f36r,f25v,0.6271186440677966
f11r,f5r,0.6277777777777778
f15r,f49v,0.6277777777777778
f49v,f28v,0.6277777777777778
f65v,f5r,0.6277777777777778
f25r,f16v,0.627906976744186
f95v2,f41v,0.627906976744186
f18v,f13v,0.6282722513089005
f10v,f7r,0.6285714285714286
f13v,f38r,0.6285714285714286
f13v,f7r,0.6285714285714286
f65v,f13v,0.6285714285714286
f25v,f38r,0.6287425149700598
f15r,f19v,0.6292682926829268
f15v,f19v,0.6292682926829268
f21v,f19r,0.6294416243654822
f4r,f19r,0.6294416243654822
f10v,f22v,0.6296296296296297
f37r,f22v,0.6296296296296297
f28r,f15v,0.63
f28r,f5v,0.63
f65v,f5v,0.630057803468208
f65v,f2v,0.6306818181818182
f11r,f37r,0.6308411214953271
f36v,f37r,0.6308411214953271
f37r,f5v,0.6308411214953271
f11v,f32v,0.6313131313131313
f25v,f30v,0.6313131313131313
f49v,f30v,0.6313131313131313
f11r,f13r,0.631578947368421
f49v,f47r,0.631578947368421
f11r,f9v,0.6323529411764706
f15r,f36r,0.632768361581921
f36r,f95v2,0.632768361581921
f38v,f36r,0.632768361581921
f38v,f95v2,0.6331360946745562
f95v2,f38r,0.6331360946745562
f11v,f5r,0.6333333333333333
f32r,f19r,0.6333333333333333
f32r,f5v,0.6333333333333333
f49v,f65v,0.6333333333333333
f11r,f27r,0.6341463414634146
f13v,f22v,0.6342592592592593
f21v,f15v,0.6342857142857142
f19r,f5v,0.6345177664974619
f36r,f19r,0.6345177664974619
f25v,f90r2,0.6347305389221557
f10v,f53r,0.6349206349206349
f25r,f27v,0.6349206349206349
f49v,f27v,0.6349206349206349
f28r,f11r,0.635
f28r,f25v,0.635
f11r,f38r,0.6352941176470588
f38v,f65v,0.6358381502890174
f21v,f29r,0.6358695652173914
f38v,f29r,0.6358695652173914
f4r,f21v,0.6358695652173914
f14r,f5v,0.6359447004608295
f11r,f14v,0.6363636363636364
f11r,f30v,0.6363636363636364
f11v,f14v,0.6363636363636364
f25r,f30v,0.6363636363636364
f25v,f47r,0.6363636363636364
f2v,f38r,0.6363636363636364
f38v,f30v,0.6363636363636364
f4r,f32v,0.6363636363636364
f21v,f28v,0.6368715083798883
f36r,f28v,0.6368715083798883
f10v,f16v,0.6372093023255814
f52r,f13v,0.6372093023255814
f11v,f90r2,0.6380368098159509
f25v,f7r,0.638095238095238
f5v,f7r,0.638095238095238
f11r,f18v,0.6387434554973822
f11v,f18v,0.6387434554973822
f18v,f53r,0.6387434554973822
f36r,f49v,0.6388888888888888
f49v,f15v,0.6388888888888888
f13v,f19v,0.6390243902439025
f29r,f19v,0.6390243902439025
f38v,f25r,0.6390532544378699
f11v,f28r,0.64
f28r,f21v,0.64
f11v,f37r,0.6401869158878505
f13v,f37r,0.6401869158878505
f15r,f36v,0.6401869158878505
f37r,f15v,0.6401869158878505
f15r,f53r,0.6402116402116402
f27v,f53r,0.6402116402116402
f49v,f53r,0.6402116402116402
f37r,f45v,0.6405529953917051
f10r,f16v,0.6410256410256411
f13v,f47r,0.6411483253588517
f13v,f29r,0.6413043478260869
f25r,f29r,0.6413043478260869
f29r,f5r,0.6413043478260869
f38v,f4r,0.6413043478260869
f10v,f14v,0.6414141414141414
f13v,f30v,0.6414141414141414
f32v,f49v,0.6414141414141414
f11r,f7v,0.6415094339622641
f11r,f52r,0.641860465116279
f16v,f19r,0.641860465116279
f10v,f9v,0.6421568627450981
f10v,f32r,0.6428571428571429
f11r,f7r,0.6428571428571429
f11v,f32r,0.6428571428571429
f11v,f7r,0.6428571428571429
f15r,f7r,0.6428571428571429
f21v,f32r,0.6428571428571429
f25r,f7r,0.6428571428571429
f11v,f22v,0.6435185185185185
f15r,f22v,0.6435185185185185
f19r,f22v,0.6435185185185185
